0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
-5.729580000000000090e-02,-1.145916000000000018e-01,0.000000000000000000e+00
-5.729580000000000090e-02,1.145916000000000018e-01,0.000000000000000000e+00
5.729580000000000090e-02,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
-5.729580000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,-5.729580000000000090e-02
0.000000000000000000e+00,1.145916000000000018e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.145916000000000018e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.729580000000000090e-02
0.000000000000000000e+00,0.000000000000000000e+00,5.729580000000000090e-02
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,-5.729580000000000090e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.729580000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.729580000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,-5.729580000000000090e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.729580000000000090e-02
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
5.729580000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.145916000000000018e-01,-5.729580000000000090e-02
-5.729580000000000090e-02,0.000000000000000000e+00,-5.729580000000000090e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.145916000000000018e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
5.729580000000000090e-02,1.145916000000000018e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.729580000000000090e-02,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,5.729580000000000090e-02
-5.729580000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
5.729580000000000090e-02,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
-5.729580000000000090e-02,0.000000000000000000e+00,-5.729580000000000090e-02
0.000000000000000000e+00,-1.145916000000000018e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.729580000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.729580000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.729580000000000090e-02,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.729580000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
1.145916000000000018e-01,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.729580000000000090e-02,1.718873999999999957e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.145916000000000018e-01,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
-5.729580000000000090e-02,5.729580000000000090e-02,0.000000000000000000e+00
-5.729580000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00
-1.145916000000000018e-01,-5.729580000000000090e-02,0.000000000000000000e+00
-5.729580000000000090e-02,0.000000000000000000e+00,-1.145916000000000018e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,5.729580000000000090e-02
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
-5.729580000000000090e-02,5.729580000000000090e-02,0.000000000000000000e+00
5.729580000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,-5.729580000000000090e-02
0.000000000000000000e+00,-1.145916000000000018e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.145916000000000018e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.729580000000000090e-02,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.718873999999999957e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
5.729580000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.729580000000000090e-02
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.145916000000000018e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.729580000000000090e-02,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
-5.729580000000000090e-02,0.000000000000000000e+00,5.729580000000000090e-02
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.729580000000000090e-02,5.729580000000000090e-02,0.000000000000000000e+00
5.729580000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.729580000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.729580000000000090e-02
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.729580000000000090e-02,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
5.729580000000000090e-02,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,-5.729580000000000090e-02
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,5.729580000000000090e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.145916000000000018e-01,0.000000000000000000e+00
-5.729580000000000090e-02,1.145916000000000018e-01,0.000000000000000000e+00
5.729580000000000090e-02,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.729580000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.729580000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.145916000000000018e-01,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,-5.729580000000000090e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.729580000000000090e-02
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
5.729580000000000090e-02,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.729580000000000090e-02,5.729580000000000090e-02,-5.729580000000000090e-02
0.000000000000000000e+00,-5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,5.729580000000000090e-02
0.000000000000000000e+00,1.145916000000000018e-01,0.000000000000000000e+00
0.000000000000000000e+00,-1.145916000000000018e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-5.729580000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.729580000000000090e-02,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,-5.729580000000000090e-02
5.729580000000000090e-02,-5.729580000000000090e-02,0.000000000000000000e+00
-5.729580000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.729580000000000090e-02,0.000000000000000000e+00
0.000000000000000000e+00,-1.145916000000000018e-01,5.729580000000000090e-02
0.000000000000000000e+00,0.000000000000000000e+00,5.729580000000000090e-02
